shipping_id,shipping_country_id,shipping_pref,order_id,delivery_id,time_id,fee_id,shipping_name01,shipping_name02,shipping_kana01,shipping_kana02,shipping_company_name,shipping_tel01,shipping_tel02,shipping_tel03,shipping_fax01,shipping_fax02,shipping_fax03,shipping_zip01,shipping_zip02,shipping_zipcode,shipping_addr01,shipping_addr02,shipping_delivery_name,shipping_delivery_time,shipping_delivery_date,shipping_delivery_fee,shipping_commit_date,rank,create_date,update_date,del_flg
932,,1,1239,1,,1,test,test,テスト,テスト,テスト,000,0000,0000,,,,000,0000,0000000,テスト,テスト,佐川急便,,,0,,,"2021-02-21 14:48:21","2021-02-21 14:48:36",0
933,,1,1240,1,,1,test,test,テスト,テスト,テスト,000,0000,0000,,,,000,0000,0000000,テスト,テスト,佐川急便,,,0,,,"2021-02-21 15:20:29","2021-02-21 15:20:43",0
934,,21,1241,1,,21,test,test,テスト,テスト,,111,1111,1111,,,,111,1111,1111111,a,a,佐川急便,,,0,,,"2021-03-12 16:55:18","2021-03-12 16:55:33",0
935,,13,1242,1,,13,小僧テストくどう,たかあき,クドウ,タカアキ,,03,5431,5540,,,,154,1540,1541540,世田谷区,池尻,佐川急便,,,0,,,"2021-03-30 10:38:24","2021-03-30 10:38:24",0
936,,13,1243,1,,13,小僧テストくどう,たかあき,クドウ,タカアキ,,03,5431,5540,,,,154,1540,1541540,世田谷区,池尻,佐川急便,,,0,,,"2021-03-30 10:39:09","2021-03-30 10:40:16",0
937,,13,1244,1,,13,小僧テストくどう,たかあき,クドウ,タカアキ,,03,5431,5540,,,,154,1540,1541540,世田谷区,池尻,佐川急便,,,0,,,"2021-03-30 14:28:02","2021-03-30 14:28:13",0
938,,13,1245,1,,13,小僧テストくどう,たかあき,クドウ,タカアキ,,03,5431,5540,,,,154,1540,1541540,世田谷区,池尻,佐川急便,,,0,,,"2021-03-30 18:28:23","2021-03-30 18:28:59",0
939,,1,1246,1,,1,test,test,テスト,テスト,テスト,000,0000,0000,,,,000,0000,0000000,テスト,テスト,佐川急便,,,0,,,"2021-04-01 15:34:18","2021-04-01 15:34:32",0
940,,1,1247,1,,1,test,test,テスト,テスト,テスト,000,0000,0000,,,,000,0000,0000000,テスト,テスト,佐川急便,,,0,,,"2021-04-01 15:44:00","2021-04-01 15:44:13",0
941,,21,1248,1,,,test,test,テスト,テスト,,111,1111,1111,,,,111,1111,,a,a,佐川急便,,,,,,"2021-04-06 16:08:05","2021-04-06 16:08:05",0
942,,13,1249,1,,13,鈴木,健太郎,スズキ,ケンタロウ,,03,5489,0488,,,,150,0044,1500044,渋谷区円山町,15‐14‐702,佐川急便,,,0,,,"2021-04-27 14:04:56","2021-04-27 14:05:17",0
943,,1,1250,1,,1,test,test,テスト,テスト,テスト,000,0000,0000,,,,000,0000,0000000,aaa,aaaaa,佐川急便,,,0,,,"2021-05-12 18:24:47","2021-05-12 18:25:08",0
944,,1,1251,1,,1,ゲスト,ゲスト,ゲスト,ゲスト,ゲスト,000,0000,0000,,,,000,0000,0000000,1,1,佐川急便,,,0,,,"2021-05-24 16:09:09","2021-05-24 16:10:51",0
945,,13,1252,1,,13,小僧テストくどう,たかあき,クドウ,タカアキ,,03,5431,5540,,,,154,1540,1541540,世田谷区,池尻,佐川急便,,,0,,,"2021-05-25 17:44:04","2021-05-25 17:49:39",0
946,,13,1253,1,,13,小僧テストくどう,たかあき,クドウ,タカアキ,,03,5431,5540,,,,154,1540,1541540,世田谷区,池尻,佐川急便,,,0,,,"2021-05-25 17:44:06","2021-05-25 17:44:27",0
947,,13,1254,1,,13,小僧テストくどう,たかあき,クドウ,タカアキ,,03,5431,5540,,,,154,1540,1541540,世田谷区,池尻,佐川急便,,,0,,,"2021-05-27 10:15:18","2021-05-27 10:15:28",0
948,,13,1255,1,,13,小僧テストくどう,たかあき,クドウ,タカアキ,,03,5431,5540,,,,154,1540,1541540,世田谷区,池尻,佐川急便,,,0,,,"2021-05-27 10:16:49","2021-05-27 10:16:56",0
949,,13,1256,1,,13,小僧テストくどう,たかあき,クドウ,タカアキ,,03,5431,5540,,,,154,1540,1541540,世田谷区,池尻,佐川急便,,,0,,,"2021-05-27 11:18:59","2021-05-27 11:19:06",0
950,,1,1257,1,,1,ゲスト,ゲスト,ゲスト,ゲスト,ゲスト,000,0000,0000,,,,000,0000,0000000,1,1,佐川急便,,,0,,,"2021-05-27 11:42:37","2021-05-27 11:43:02",0
951,,13,1258,1,,13,Mai,Phuong,フリガナ,フリガナ,,09,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-3-5,佐川急便,,,0,,,"2021-05-27 11:55:08","2021-05-27 11:55:08",0
952,,13,1259,1,,13,Mai,Phuong,フリガナ,フリガナ,,09,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-3-5,佐川急便,,,0,,,"2021-05-27 12:03:56","2021-05-27 12:05:00",0
953,,13,1260,1,,13,Mai,Phuong,フリガナ,フリガナ,,09,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-3-5,佐川急便,,,0,,,"2021-05-27 18:04:01","2021-05-27 18:04:11",0
954,,13,1261,1,,13,Mai,Phuong,フリガナ,フリガナ,,09,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-3-5,佐川急便,,,0,,,"2021-05-27 18:34:06","2021-05-27 18:34:14",0
955,,13,1262,1,,13,phuong,test,フリ,フリ,,09,9999,00000,,,,102,0072,1020072,"Da Nang",2-3-5,佐川急便,,,0,,,"2021-05-27 18:40:56","2021-05-27 18:41:03",0
956,,13,1263,1,,13,Mai,Phuong,フリガナ,フリガナ,,09,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-3-5,佐川急便,,,0,,,"2021-05-27 18:42:58","2021-05-27 18:43:48",0
957,,1,1264,1,,1,テスト本多,テスト本多,テスト,テスト,本多,000,0000,0000,,,,000,0000,0000000,本多,本多,佐川急便,,,0,,,"2021-05-28 11:20:28","2021-05-28 11:20:54",0
958,,13,1265,1,,13,Mai,Phuong,フリガナ,フリガナ,,09,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-3-5,佐川急便,,,0,,,"2021-05-28 16:36:49","2021-05-28 16:36:56",0
959,,13,1266,1,,13,phuong,test,フリ,フリ,,09,9999,00000,,,,102,0072,1020072,"Da Nang",2-3-5,佐川急便,,,0,,,"2021-05-28 17:13:11","2021-05-28 17:13:11",0
960,,13,1267,1,,13,Mai,Phuong,フリガナ,フリガナ,,09,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-3-5,佐川急便,,,0,,,"2021-05-28 17:14:05","2021-05-28 17:14:16",0
961,,13,1268,1,,13,Mai,Phuong,フリガナ,フリガナ,,09,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-3-5,佐川急便,,,0,,,"2021-05-28 18:19:32","2021-05-28 18:19:40",0
962,,13,1269,1,,13,phuong,test,フリ,フリ,,09,9999,00000,,,,102,0072,1020072,"Da Nang",2-3-5,佐川急便,,,0,,,"2021-05-28 18:22:30","2021-05-28 18:22:49",0
963,,13,1270,1,,13,Mai,Phuong,フリガナ,フリガナ,,09,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-3-5,佐川急便,,,0,,,"2021-05-28 18:26:28","2021-05-28 18:26:39",0
964,,13,1271,1,,13,phuong,test,フリ,フリ,,09,9999,00000,,,,102,0072,1020072,"Da Nang",2-3-5,佐川急便,,,0,,,"2021-05-28 18:27:20","2021-05-28 18:27:30",0
965,,13,1272,1,,13,Mai,Phuong,フリガナ,フリガナ,,09,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-3-5,佐川急便,,,0,,,"2021-05-31 15:22:21","2021-05-31 15:22:35",0
966,,13,1273,1,,13,Mai,Phuong,フリガナ,フリガナ,,09,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-3-5,佐川急便,,,0,,,"2021-05-31 15:31:25","2021-05-31 15:31:32",0
967,,1,1274,1,,1,テスト,テスト,テスト,テスト,テスト,000,0000,0000,,,,000,0000,0000000,テスト,テスト,佐川急便,,,0,,,"2021-06-15 15:47:55","2021-06-15 15:48:10",0
968,,1,1275,1,,1,テスト,テスト,テスト,テスト,テスト,000,0000,0000,,,,000,0000,0000000,tesuto,tesuto,佐川急便,,,0,,,"2021-07-05 17:17:48","2021-07-05 17:18:04",0
969,,13,1276,1,,13,小僧テストくどう,たかあき,クドウ,タカアキ,,03,5431,5540,,,,154,1540,1541540,世田谷区,池尻,佐川急便,,,0,,,"2021-07-12 16:16:31","2021-07-12 16:17:21",0
970,,1,1277,1,,1,test,test,テスト,テスト,test,000,0000,0000,,,,000,0000,0000000,test,test,佐川急便,,,0,,,"2021-07-13 19:26:01","2021-07-13 19:26:06",0
971,,1,1278,1,,1,佐々木,テスト,ササキ,テスト,,111,1111,1111,,,,111,1111,1111111,a,a,佐川急便,,,0,,,"2021-07-15 10:47:33","2021-07-15 10:47:55",0
972,,1,1279,1,,1,佐々木,テスト,ササキ,テスト,,111,1111,1111,,,,111,1111,1111111,a,a,佐川急便,,,0,,,"2021-07-15 10:55:41","2021-07-15 10:55:41",0
973,,18,1280,1,,18,鈴木,健太郎,スズキ,ケンタロウ,,111,1111,1111,,,,111,1111,1111111,a,a,佐川急便,,,0,,,"2021-07-15 10:58:29","2021-07-15 10:58:42",0
974,,1,1281,1,,1,テスト,テスト,テスト,テスト,テスト,000,0000,0000,,,,000,0000,0000000,テスト,テスト,佐川急便,,,0,,,"2021-08-19 18:24:42","2021-08-19 18:24:52",0
975,,1,1282,1,,1,テスト,テスト,テスト,テスト,テスト,000,0000,0000,,,,000,0000,0000000,テスト,テスト,佐川急便,,,0,,,"2021-08-19 18:34:05","2021-08-19 18:34:14",0
976,,5,1283,1,,5,aaaa,aaa,ア,ア,aaa,090,0000,0000,,,,154,0001,1540001,111,111,佐川急便,,,0,,,"2021-08-26 18:27:51","2021-08-26 18:28:39",0
977,,41,1284,1,,41,ルビ,ルビ,ルビ,ルビ,お名前,000,0000,000,,,,849,5251,8495251,伊万里市大川町大川野,21,佐川急便,,,0,,,"2021-08-27 11:35:45","2021-08-27 11:36:12",0
978,,41,1285,1,,41,ルビ,ルビ,ルビ,ルビ,お名前,000,0000,000,,,,849,5251,8495251,伊万里市大川町大川野,21,佐川急便,,,0,,,"2021-08-27 13:10:39","2021-08-27 13:10:57",0
979,,41,1286,1,,41,ルビ,ルビ,ルビ,ルビ,お名前,000,0000,000,,,,849,5251,8495251,伊万里市大川町大川野,21,佐川急便,,,0,,,"2021-08-27 13:15:32","2021-08-27 13:16:28",0
980,,8,1287,1,,8,セイ,セイ,セイ,セイ,,000,0000,000,,,,311,4145,3114145,水戸市双葉台,"12 sadasdsd",佐川急便,,,0,,,"2021-08-27 13:22:00","2021-08-27 13:22:07",0
981,,8,1288,1,,8,セイ,セイ,セイ,セイ,,000,0000,000,,,,311,4145,3114145,水戸市双葉台,"12 sadasdsd",佐川急便,,,0,,,"2021-08-27 13:36:35","2021-08-27 13:36:52",0
982,,8,1289,1,,8,セイ,セイ,セイ,セイ,,000,0000,000,,,,311,4145,3114145,水戸市双葉台,"12 sadasdsd",佐川急便,,,0,,,"2021-08-27 15:36:48","2021-08-27 15:36:59",0
983,,8,1290,1,,8,セイ,セイ,セイ,セイ,,000,0000,000,,,,311,4145,3114145,水戸市双葉台,"12 sadasdsd",佐川急便,,,0,,,"2021-08-27 15:48:55","2021-08-27 15:48:55",0
984,,8,1291,1,,8,セイ,セイ,セイ,セイ,,000,0000,000,,,,311,4145,3114145,水戸市双葉台,"12 sadasdsd",佐川急便,,,0,,,"2021-08-27 15:49:04","2021-08-27 15:49:45",0
985,,8,1292,1,,8,セイ,セイ,セイ,セイ,,000,0000,000,,,,311,4145,3114145,水戸市双葉台,"12 sadasdsd",佐川急便,,,0,,,"2021-08-27 15:57:03","2021-08-27 15:57:03",0
986,,8,1293,1,,8,セイ,セイ,セイ,セイ,,000,0000,000,,,,311,4145,3114145,水戸市双葉台,"12 sadasdsd",佐川急便,,,0,,,"2021-08-27 15:58:23","2021-08-27 15:58:30",0
987,,8,1294,1,,8,セイ,セイ,セイ,セイ,,000,0000,000,,,,311,4145,3114145,水戸市双葉台,"12 sadasdsd",佐川急便,,,0,,,"2021-08-27 16:27:38","2021-08-27 16:28:08",0
988,,8,1295,1,,8,セイ,セイ,セイ,セイ,,000,0000,000,,,,311,4145,3114145,水戸市双葉台,"12 sadasdsd",佐川急便,,,0,,,"2021-08-27 16:30:53","2021-08-27 16:32:11",0
989,,1,1296,1,,1,テスト,テスト,テスト,テスト,テスト,000,0000,0000,,,,111,1111,1111111,テスト,テスト,佐川急便,,,0,,,"2021-08-27 19:51:12","2021-08-27 19:51:18",0
990,,13,1297,1,,13,Huy,Lê,セイ,セイ,,000,0000,0000,,,,154,0001,1540001,世田谷区池尻,dđ,佐川急便,,,0,,,"2021-08-28 19:10:43","2021-08-28 19:11:45",0
991,,13,1298,1,,13,Huy,Lê,セイ,セイ,,000,0000,0000,,,,154,0001,1540001,世田谷区池尻,dđ,佐川急便,,,0,,,"2021-08-28 19:25:03","2021-08-28 19:25:26",0
992,,13,1299,1,,13,Huy,Lê,セイ,セイ,,000,0000,0000,,,,154,0001,1540001,世田谷区池尻,dđ,佐川急便,,,0,,,"2021-08-28 19:59:45","2021-08-28 20:00:21",0
993,,13,1300,1,,13,Huy,Lê,セイ,セイ,,000,0000,0000,,,,154,0001,1540001,世田谷区池尻,dđ,佐川急便,,,0,,,"2021-08-28 22:02:53","2021-08-28 22:03:04",0
994,,13,1301,1,,13,Huy,Lê,セイ,セイ,,000,0000,0000,,,,154,0001,1540001,世田谷区池尻,dđ,佐川急便,,,0,,,"2021-08-29 12:21:04","2021-08-29 12:21:11",0
995,,13,1302,1,,13,Huy,Lê,セイ,セイ,,000,0000,0000,,,,154,0001,1540001,世田谷区池尻,dđ,佐川急便,,,0,,,"2021-08-29 12:24:29","2021-08-29 12:24:36",0
996,,13,1303,1,,13,Huy,Lê,セイ,セイ,,000,0000,0000,,,,154,0001,1540001,世田谷区池尻,dđ,佐川急便,,,0,,,"2021-08-29 12:26:34","2021-08-29 12:26:50",0
997,,13,1304,1,,13,Huy,Lê,セイ,セイ,,000,0000,0000,,,,154,0001,1540001,世田谷区池尻,dđ,佐川急便,,,0,,,"2021-08-29 12:38:56","2021-08-29 12:39:05",0
998,,13,1305,1,,13,Huy,Lê,セイ,セイ,,000,0000,0000,,,,154,0001,1540001,世田谷区池尻,dđ,佐川急便,,,0,,,"2021-08-29 13:01:44","2021-08-29 13:01:49",0
999,,13,1306,1,,13,Huy,Lê,セイ,セイ,,000,0000,0000,,,,154,0001,1540001,世田谷区池尻,dđ,佐川急便,,,0,,,"2021-08-29 13:05:27","2021-08-29 13:05:36",0
1000,,13,1307,1,,13,Huy,Lê,セイ,セイ,,000,0000,0000,,,,154,0001,1540001,世田谷区池尻,dđ,佐川急便,,,0,,,"2021-08-29 13:36:58","2021-08-29 13:37:07",0
1001,,13,1308,1,,13,Huy,Lê,セイ,セイ,,000,0000,0000,,,,154,0001,1540001,世田谷区池尻,dđ,佐川急便,,,0,,,"2021-08-29 14:00:17","2021-08-29 15:48:57",0
1002,,13,1309,1,,13,Huy,Lê,セイ,セイ,,000,0000,0000,,,,154,0001,1540001,世田谷区池尻,dđ,佐川急便,,,0,,,"2021-08-29 15:50:55","2021-08-29 15:51:00",0
1003,,13,1310,1,,13,Huy,Lê,セイ,セイ,,000,0000,0000,,,,154,0001,1540001,世田谷区池尻,dđ,佐川急便,,,0,,,"2021-08-29 16:33:44","2021-08-29 16:33:55",0
1004,,13,1311,1,,13,Huy,Lê,セイ,セイ,,000,0000,0000,,,,154,0001,1540001,世田谷区池尻,dđ,佐川急便,,,0,,,"2021-08-29 16:49:37","2021-08-29 16:49:42",0
1005,,13,1312,1,,13,Huy,Lê,セイ,セイ,,000,0000,0000,,,,154,0001,1540001,世田谷区池尻,dđ,佐川急便,,,0,,,"2021-08-29 21:36:44","2021-08-29 22:20:31",0
1006,,13,1313,1,,13,Huy,Lê,セイ,セイ,,000,0000,0000,,,,154,0001,1540001,世田谷区池尻,dđ,佐川急便,,,0,,,"2021-08-29 22:23:27","2021-08-29 22:23:42",0
1007,,13,1314,1,,13,Huy,Lê,セイ,セイ,,000,0000,0000,,,,154,0001,1540001,世田谷区池尻,dđ,佐川急便,,,0,,,"2021-08-30 11:33:27","2021-08-30 11:33:34",0
1008,,1,1315,1,,1,テスト,テスト,テスト,テスト,テスト,000,0000,0000,,,,000,0000,0000000,テスト,テスト,佐川急便,,,0,,,"2021-08-30 18:14:34","2021-08-30 18:14:46",0
1009,,1,1316,1,,1,テスト,テスト,テスト,テスト,テスト,000,0000,0000,,,,000,0000,0000000,テスト,テスト,佐川急便,,,0,,,"2021-08-30 18:17:43","2021-08-30 18:17:53",0
1010,,1,1317,1,,1,テスト,テスト,テスト,テスト,テスト,000,0000,0000,,,,155,0000,1550000,テスト,テスト,佐川急便,,,0,,,"2021-09-28 16:35:21","2021-09-28 16:35:59",0
1011,,1,1318,1,,1,テスト,テスト,テスト,テスト,テスト,000,0000,0000,,,,155,0000,1550000,テスト,テスト,佐川急便,,,0,,,"2021-09-28 18:05:46","2021-09-28 18:05:56",0
1012,,4,1319,1,,4,Nhut,Ngo,フリ,フリ,,111,2222,4444,,,,111,1223,1111223,"Đà Nẵng",ABCD,佐川急便,,,0,,,"2021-09-30 18:35:33","2021-09-30 18:36:07",0
1013,,4,1320,1,,4,Nhut,Ngo,フリ,フリ,,111,2222,4444,,,,111,1223,1111223,"Đà Nẵng",ABCD,佐川急便,,,0,,,"2021-09-30 18:40:54","2021-09-30 18:40:59",0
1014,,4,1321,1,,4,Nhut,Ngo,フリ,フリ,,111,2222,4444,,,,111,1223,1111223,"Đà Nẵng",ABCD,佐川急便,,,0,,,"2021-09-30 18:42:19","2021-09-30 18:42:32",0
1015,,4,1322,1,,4,Nhut,Ngo,フリ,フリ,,111,2222,4444,,,,111,1223,1111223,"Đà Nẵng",ABCD,佐川急便,,,0,,,"2021-09-30 18:47:34","2021-09-30 18:47:42",0
1016,,4,1323,1,,4,Nhut,Ngo,フリ,フリ,,111,2222,4444,,,,111,1223,1111223,"Đà Nẵng",ABCD,佐川急便,,,0,,,"2021-10-01 10:38:20","2021-10-01 10:38:28",0
1017,,4,1324,1,,4,Nhut,Ngo,フリ,フリ,,111,2222,4444,,,,111,1223,1111223,"Đà Nẵng",ABCD,佐川急便,,,0,,,"2021-10-01 10:42:58","2021-10-01 10:43:05",0
1018,,13,1325,1,,13,小僧テストくどう,たかあき,クドウ,タカアキ,,03,5431,5540,,,,154,1540,1541540,世田谷区,池尻,佐川急便,,,0,,,"2021-10-05 17:09:07","2021-10-05 17:09:23",0
1019,,1,1326,1,,1,テスト,テスト,テスト,テスト,テスト,000,0000,0000,,,,000,0000,0000000,テスト,テスト,佐川急便,,,0,,,"2021-10-22 17:01:05","2021-10-22 17:50:32",0
1020,,1,1327,1,,1,テスト,テスト,テスト,テスト,テスト,000,0000,0000,,,,000,0000,0000000,テスト,テスト,佐川急便,,,0,,,"2021-10-22 17:57:37","2021-10-22 17:57:43",0
1021,,1,1328,1,,1,テスト,テスト,テスト,テスト,テスト,000,0000,0000,,,,000,0000,0000000,テスト,テスト,佐川急便,,,0,,,"2021-10-22 17:58:06","2021-10-22 17:58:15",0
1022,,1,1329,1,,1,テスト,テスト,テスト,テスト,テスト,000,0000,0000,,,,000,0000,0000000,テスト,テスト,佐川急便,,,0,,,"2021-10-25 12:25:11","2021-10-25 12:25:22",0
1023,,1,1330,1,,1,テスト,テスト,テスト,テスト,テスト,000,0000,0000,,,,000,0000,0000000,テスト,テスト,佐川急便,,,0,,,"2021-10-25 20:59:56","2021-10-25 21:00:13",0
1024,,1,1331,1,,1,テスト,テスト,テスト,テスト,テスト,000,0000,0000,,,,000,0000,0000000,テスト,テスト,佐川急便,,,0,,,"2021-10-25 21:01:14","2021-10-25 21:01:19",0
1025,,1,1332,1,,1,テスト,テスト,テスト,テスト,テスト,000,0000,0000,,,,155,0022,1550022,テスト,テスト,佐川急便,,,0,,,"2021-10-26 13:23:34","2021-10-26 13:23:54",0
1026,,1,1333,1,,1,テスト,テスト,テスト,テスト,テスト,000,0000,0000,,,,155,0022,1550022,テスト,テスト,佐川急便,,,0,,,"2021-10-26 13:26:00","2021-10-26 13:26:08",0
1027,,16,1334,1,,16,Dũng,Nguyễn,フリ,フリ,,111,2222,4444,,,,111,1223,1111223,"Đà Nẵng","Đà Nẵng",佐川急便,,,0,,,"2021-10-26 15:25:50","2021-10-26 15:26:19",0
1028,,16,1335,1,,16,Dũng,Nguyễn,フリ,フリ,,111,2222,4444,,,,111,1223,1111223,"Đà Nẵng","Đà Nẵng",佐川急便,,,0,,,"2021-10-26 15:29:19","2021-10-26 15:29:19",0
1029,,1,1336,1,,1,テスト,テスト,テスト,テスト,テスト,000,0000,0000,,,,000,0000,0000000,テスト,テスト,佐川急便,,,0,,,"2021-10-27 20:21:59","2021-10-27 20:22:28",0
1030,,17,1337,1,,17,佐々木,ヨシキ,ササキ,ヨシキ,,111,1111,1111,,,,111,1111,1111111,a,a,佐川急便,,,0,,,"2021-10-28 10:49:31","2021-10-28 10:49:46",0
1031,,13,1338,1,,13,小僧テストくどう,たかあき,クドウ,タカアキ,,03,5431,5540,,,,154,1540,1541540,世田谷区,池尻,佐川急便,,,0,,,"2021-11-02 13:52:27","2021-11-02 13:52:30",0
1032,,1,1339,1,,1,テスト,テスト,テスト,テスト,テスト,000,0000,0000,,,,000,0000,0000000,テスト,テスト,佐川急便,,,0,,,"2021-11-04 09:50:17","2021-11-04 10:01:40",0
1033,,1,1340,1,,1,テスト,テスト,テスト,テスト,テスト,000,0000,0000,,,,000,0000,0000000,テスト,テスト,佐川急便,,,0,,,"2021-11-10 12:27:27","2021-11-10 12:27:32",0
1034,,13,1341,1,,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,0,,,"2021-11-12 13:03:38","2021-11-12 13:04:00",0
1035,,3,1342,1,,3,Dũng,Nguyễn,フリ,フリ,,111,2222,4444,,,,111,1223,1111223,"Đà Nẵng",ABCD,佐川急便,,,0,,,"2021-11-16 12:36:44","2021-11-16 12:36:55",0
1036,,3,1343,1,,3,Dũng,Nguyễn,フリ,フリ,,111,2222,4444,,,,111,1223,1111223,"Đà Nẵng",ABCD,佐川急便,,,0,,,"2021-11-22 17:50:05","2021-11-22 17:50:13",0
1037,,1,1344,1,,1,Dũng,Nguyễn,フリ,フリ,,111,2222,4444,,,,111,1223,1111223,"Đà Nẵng",ABCD,佐川急便,,,0,,,"2021-11-26 11:20:43","2021-11-26 11:20:51",0
1038,,1,1345,1,,1,Dũng,Nguyễn,フリ,フリ,,111,2222,4444,,,,111,1223,1111223,"Đà Nẵng",ABCD,佐川急便,,,0,,,"2021-11-26 12:00:24","2021-11-26 12:00:47",0
1039,,1,1346,1,,1,Dũng,Nguyễn,フリ,フリ,,111,2222,4444,,,,111,1223,1111223,"Đà Nẵng",ABCD,佐川急便,,,0,,,"2021-11-26 12:19:17","2021-11-26 12:21:48",0
1040,,1,1347,1,,1,Dũng,Nguyễn,フリ,フリ,,111,2222,4444,,,,111,1223,1111223,"Đà Nẵng",ABCD,佐川急便,,,0,,,"2021-11-26 12:25:29","2021-11-26 12:25:42",0
1041,,1,1348,1,,1,Dũng,Nguyễn,フリ,フリ,,111,2222,4444,,,,111,1223,1111223,"Đà Nẵng",ABCD,佐川急便,,,0,,,"2021-11-26 12:33:32","2021-11-26 12:33:48",0
1042,,1,1349,1,,1,Dũng,Nguyễn,フリ,フリ,,111,2222,4444,,,,111,1223,1111223,"Đà Nẵng",ABCD,佐川急便,,,0,,,"2021-11-29 18:04:49","2021-11-29 18:04:58",0
1043,,13,1350,1,,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,0,,,"2021-11-29 19:03:51","2021-11-29 19:04:07",0
1044,,13,1351,1,,13,鈴木,健太郎,スズキ,ケンタロウ,,03,5489,0488,,,,150,0044,1500044,渋谷区円山町,15‐14‐702,佐川急便,,,0,,,"2021-12-01 11:17:53","2021-12-01 11:18:12",0
1045,,13,1352,1,,13,鈴木,健太郎,スズキ,ケンタロウ,,03,5489,0488,,,,150,0044,1500044,渋谷区円山町,15‐14‐702,佐川急便,,,0,,,"2021-12-01 11:26:49","2021-12-01 11:27:07",0
